split;label;text
train;0;staatsterror wegen einer kneipenschlägerei ihr habt sie echt nicht alle
train;0;staatsterroristin  du armleuchter übernimmst mal wieder das dumme framing auf springerpresseniveau und wirfst einem der besten journalisten des landes populismus vor du bist lächerlich
test;1;"staatstheater und medienzirkus um die kfrage lenken nur ab egal ob luschet södolf oder annalena kobold baerdumm an der linksgrünen politik wird sich nichts ändern  dann ist das grüne original ehrlicher als die schlechte schwarze kopie

baerbock laschet soeder kfrage"
train;0;staatszersetzende und faschistoide sekte da merkt man schon deutlich welch geistes kind sie sind hauptsache man kann stumpfsinnig den nazi stempel auf alles machen und winkt jeden anderer meinung als naiv und dumm ab anstatt anständig zu diskutieren
val;0;stalin war ein fascho das wir heute mit 33 und den nazis weit  weniger gemein haben als mit der gefahr einer faschistoiden linkendiktatur
train;0;stand jetzt mehr als die spd
train;0;ständig werden die unzähligen toten vertriebenen oder um ihre lebensgrundlage beraubten menschen ignoriert denen die klimakatastrophe keine zukunft lässt die hasswelle gegen eure kritikwürdige aber mutige aktion ist reine heuchelei heute habt ihr unsere solidarität
train;0;starke kognitive leistung eberhard
train;1;stasi staatsfunk merkel radio gez ard zdf deutschlandradio rundfunkbeiträge eine zwangsabgabe  für fette pensionen bezüge der taugenichtse intendanten schergen aus der versagen politik  die lemminge aus rot grünen schwarz laufen und finanzieren euren mist
train;1;statt gerade den 1mai als tag der solidarität mit menschen zu begreifen die seit 1  pandemiejahr jahr das land am laufen halten gehen wohlstandsverwahrloste egoisten die sich querdenker nennen und nicht mal den anstand besitzen ihre mitmenschen zu schützen auf die straßen
train;0;stefan homburg ist nur ein harmloser spinner den keiner ernst nimmt außer ein paar afd vollidioten hier auf twitter sonst ist er einfach ein armseliger möchtegern patridiotischer professor
train;0;steffen hat vermutlich den artikel gepostet um es den einfacheren gemüten der  fraktion etwas zu erleichtern aber du scheinst ja ein ganz aufgewecktes exemplar zu sein deswegen darfst du gerne auch die studie zum artikel lesen
train;0;stehen sie bitte für sichere schulen das wäre eine aussage 15 monate bildungsausfall ist ebenfalls sehr unglücklich formuliert es gab durchgängig unterricht damit tun sie vielen engagierten lul und sus unrecht bildungabersicher
val;0;stehen wir nicht  im herbst hast du dein nocovid ich erkläre  genesene  inkl dunkelziffer 4  amp  geimpfte das virus wird schwächer und irgendwann nur noch ein lästiger  schnupfen
train;0;"steht da wirklich regierungsvertreterin aus deutschland ja was jetzt

klappts noch mit dem pinkeln im stehen
gendergaga gendersternchen"
test;1;steht die frage zur diskussion warum schaut und hoert sich ein buerger diesen polit talk ueberhaupt anwill maischberger und illner sind systemtreu  hoch dotierte quotenfrauen auf weisung berichten sie auch es gäbe die berühmte eierlegende wollmilchsau
train;0;"steht ebend nicht drin mein gott
die binde muss nur zu erkennen sein"
train;0;steht im koran nicht was von alkoholverbot aber wieder aufregen wenn es in der mensa nur schweinefleisch gibt ganz mein humor
test;0;steile these ohne probleme hätte herr laschet was gegen hgm sagen können bei dem was der teilt oder ist er nicht der parteivorsitzende aber als quotenbringer ist hgm ja gut cdurausausderregierung
train;0;steinmeier als bundespräsident ist genauso eine antidemokratische fehlbesetzung wie merkel als kanzler deswegen haben sie diese posten bekommen
train;0;steinmeier hat einmal mehr gezeigt das er nur eine merkelmarionette ist der würde alles unterschreiben was sie ihm vorlegt inklusive einem benutzen blatt klopapier  dieser mann ist eine schande für sein amt
train;0;stell dir vor du bist so peinlich dass du mir nh israel flagge in palästina rumläufst mit deinen kindern und wenn dann deine kinder fragen was das militär da vorne machst antwortest du ihm mit einem lächeln ach gar nichts dir erschießen nur so gut wie jeden tag kinder deines
train;0;stell dir vor nazi ist über jahrzehnte ein schimpfwort wie zum beispiel hurensohn und plötzlich gibt es einige die sogar stolz drauf sind so genannt zu werden dann werden es immer mehr und du willst auch ein hurensohn   sorry  ich meinte nazi sein 1
test;0;"stellt euch doch mal vor 

man lockt jetzt die leute zu impfung indem man ihnen freiheiten verspricht dann lockert man und wenn der herbst kommt werden trotzdem alle wieder erneut eingesperrt ich sehe schon die  gesichter die man schön verarscht hat impfneid"
train;1;"stellt euch kurz vor dies wären friedliche querdenker amp  coronamaßnahmenkritiker gewesen 

das land würde medial amp  linksradikal kopf stehen

ard zdf rtl ntv spiegel etc
ihr werdet in zukünftiger geschichtsschreibung nur eine rolle als systemlinge amp  denunzianten spielen"
train;0;stellt euch nur mal nicht nur optisch  die kleine analena b  neben einem putin erdogan oder gott sei dank nicht mehr möglich  mit trump vor die holen einmal kräftig luft und schon ist ganz deutschland verschluckt ähnliches würde auch a laschet passieren
train;0;"stellvertretend für alle schwulen  ja wir hatten gerade ein meeting  wir sind uns einig wir nehmen unser recht wahr und halten dich für abartig und ekelhaft und lassen dich in ruhe 
bitte lass du uns auch in ruhe"
test;0;sterben die jetzt auch im herbst
val;0;steuergelder einfach raus aus dem fenster ärztehonorare pro stunde für impfärzte in impfzentren in deutschland sachsen spitzenreiter mit 175 euro merkel und spahn verpulvern steuergelder ohne sinn und verstand quelle umschau mdr
train;0;steuern wohl gemerkt  vom dummen michel der immer noch im lockdown hängt
train;0;stichwort nachhaltige intensivierung die vom weltklimarat empfohlen wird
train;0;"stimme ich dir zu sie haben niemanden etwas getan

ich tue ihnen auch nichts mein spott zielt voll und ganz auf die querdenker ab
pm"
train;0;stimme ich vollumfänglich zu im bundesministerium für bildung und forschung ist antisemitismus täglich praxis das ist meine erfahrung wegen jüdischer wurzeln wird man geächtetvhöhergruppierungen ausgeschlossenvergewaltigtsex belästigterpresstdiffamiertisoliert uvm
train;0;stimmt
train;0;"stimmt  es ist aber auch dumm anzunehmen dass da wirklich 100 irre querdenker  mit türkeiflagge von 3 polizisten heldenhaft aufgehalten wurden 

schluckt doch nicht jede kröte die man euch aufm silbertablett serviert  false flag ist normal bei großem protest"
train;0;stimmt aber über das eine empört sich die halbe republik das andere wird mehr oder weniger achselzuckend zur kenntnis genommen
train;0;stimmt alle menschen dieser erde die etwas böses vorhaben machen dies in namen allahs wenn du terrismus allgemein verwendet hättest wäre es ok gewesen aber nicht so
val;1;"stimmt alles allerdings ändert es nichts an der tat
diese art der anschläge auf staatsorgane der eu wir wollen ja eins sein gab es so nicht bevor islamisten ihre kranke welt hier gewaltsam durchsetzen wollen"
train;0;"stimmt die meisten lässt die afd kalt beim wählen

wer braucht schon verfassungsfeinde"
train;0;stimmt doch gar nicht
train;0;stimmt drum sind die ja auch stärkste oppositionspartei im bt
test;0;stimmt eine freundin lässt sich nicht impfen weil soe keine schilddrüse mehr hat den medizinischen hintergrund kenne ich allerdings nicht
train;0;stimmt er ist zu intelligent
train;0;"stimmt es dass der querdenker jan josef liefers für diesen tatort 100000 finanziert durch die rundfunkgebühren bekommen hat
allenichtganzdicht tatortdichtmachen"
train;0;"stimmt etwas weniger differenziert geht es auch mit  haltdiefressespringerpresse 
drecksblatt ist ja leider ungenau adressiert"
train;0;stimmt genau da greift wieder leben und leben lassen
val;0;stimmt gespannte drahtseile fallen leicht wie eine feder herab wenn sie reißen
val;0;stimmt gewaltverherrlichend fehlte noch in der aufstellung danke
val;1;stimmt helmut war auch guter freund von schwarz schilling es lebe die schwarze korruption  wird man deshalb so ach ja selber essen macht war der spruch
val;0;stimmt ist doch egal dass zusätzlich fast 100000 leute an corona gestorben sind
train;0;stimmt ja die querdenker sind ja auch alle rechts warum eigentlich wollen die das deutsche reich oder hinterfragen und kritisieren sie nur die corona politik die sind aber auch böse auf jedem plakat steht dass ab 545 uhr unbedingt zurück geschossen wird
train;1;stimmt spahn sitzt in einer partei wo korruption zur tagesordnung gehört
train;0;stimmt weil schiffmann nicht reingelassen wurde und die faschodemo in greifswald blockiert wurde gibt es keine nazis mehr in mv
val;0;"stimmtschiffmann ist inzwischen in tansania
wann fliegen sie"
test;0;stimmtwas ist wohl der grund durch sichere länder zu fliehen um in deutschland asyl zu beantragen
train;0;stoppt polizeigewalt am deutschen boden endlich
test;0;straftaten der grauen wölfe werden als rechtsmotivierte straftaten verbucht nur stellt man sich bei rechten straftaten eher den betrunken deutschen vor der ausländer verprügelt dein diagramm hat also null aussage
test;0;"strahlemann offizieller troll gegen alles außer afd  
promoviert in wutbürgerei  impfen scheissegal"
val;0;stralsund auch kein 70einwohnerdorf das war gestern
train;0;strauß warnung vor dem rotrotgrünen narrenschiff utopia
train;0;stumm habe ich sie seit ner weile mach ich bei den realitätsverweigerern meist relativ schnell dann kann ich antworten wenn ich nerven dafür habe und den rest der zeit sollen sie meinetwegen ins nichts brüllen
train;0;stuss von reitschuster was ist denn dein argument gegen ihn er hat ja alles belegt
val;0;such dir ein job oder freunde du schwanz
train;0;such dir mal eine vielleicht juckt da was du sagst
train;0;such mai dil ko
train;1;suche penner den ich für 20 stundenlohn behindert schlagen kann immer wenn ich schlecht drauf bin
train;0;sudan blutiger bürgerkrieg mit viel leid unter der zivilbevölkerung und horn von afrika piraten die tanker kapern das kann man auch mal unterstützen wenn man kein totaler ignorant ist mehr hat die afd nicht unterstützt so what
test;0;suhlen sie sich weiter in ihrem schuldkomplex gehen sie zum psychologen aber belasten sie nicht kommende generationen mit ihren komplexen
train;0;"super  dann kostet benzin bald 5 euro liter    autos sollen  sowieso weg   co2 steuer da graust einem vor so eine hoffe nicht kanzlerin 
da könnt i jetzt schon kotzen   schlimmer als merkel"
train;0;super aktion
train;0;super dann können sie sich jetzt bitte wieder der pandemiebekämpfung widmen die intensivstationen laufen über und es braucht eine bessere strategie als die noch ungeimpften leistungsträger der wirtschaft zu opfern hauptsächlich 4060jährige auf intensiv jeder dritte stirbt
train;0;super haben sie evtl eine offizielle quelle wo nun endlich feststeht dass geimpfte nicht mehr ansteckend sind konnte diesbezüglich leider noch nichts finden
train;1;"super hinweis darauf bei der nöchsten bundestagswahl weder die kp chinas noch eine der konservativen iranischen parteien zu wählen 
dummheit dein name ist afd"
train;0;"super sinnvoll den leuten geld wegzunehmen einmal durch die kostenfreie  und bekanntermaßen super effektive bürokratie zu wurschteln um ihm dann einen teil davon zurück zu geben

wird bestimmt ein riesiger erfolg"
train;0;super solche follower wünscht sich boris
train;0;super teuer diese zu isolieren passive impfung auch die gentechnische herstellung ist nicht easy regeneron
val;0;super toll
train;0;super wenn man die afd geschlossen vor dem röhrenapparat vereint kann man schon mal stolz drauf sein herr liefers
test;0;susi und du redest für dein leben gerne blödsinn
train;0;"symbolbild friedrich merz

laschet noafd"
train;0;"systematisch ist schon ein ziemlicher vorwurf

und wenn ich so an die andere seite denke mit multimilliarden unternehmen alles was sich im öl kohle gassektor so herumtreibt dann würde ich vermuten dass positive folgen doch sehr viel bekannter wären"
train;0;szenen aus teheran hauptstadt persiens bevor die islamisierung schon weit vorangeschritten ist
train;0;"tabelle für die impfstofflieferungen nach hersteller für kw21 aktualisiert biontech nach ansage eingebrochen  johnsonjohnson mit einer neuen lieferung das aufgefangen
nach 44 millionen vorletzte woche gab es letzte woche 45 millionen dosen
 covid19"
