split;label;text
val;0;sie scheinen nicht viel in der welt herum gekommen zu sein all das was sie in ihrem beitrag negieren das gibt es tatsächlich  und wissen sie was ich finde es wunderbar das es diese typischen merkmale und unterschiede gibt und das wird auch ganz bestimmt so bleiben
train;0;sie scheinen sich ja auszukennen jede aufnahme von flüchtlingen zieht tausende nach egal ob man sie verteilt oder nicht das geht so lange bis es bei uns genau so aussieht wie auf lesbos und von den geflüchteten sind die meisten männer eine fatale mischung als idrale feldstudie wie das dann aussieht eignet sich das südliche münchner bahnhofsviertel
test;0;sie scheinen zu denen zu gehören denen nach einer hilfe als dank lediglich der tritt in den hintern einfällt ich würde sie gerne als einen von unberechtigter raffgier gesteuerten undankbaren und die realität negierenden mitmenschen bezeichnen
train;0;sie schimpfen doch de ganze zeit hoins eana no a boor spritzal vielleicht wern andere eventuell vorhandene leiden a a weng gemildert
train;1;sie schlugen und traten die bewohner und bestahlen sie wie die polizei berichtete einige sollen latten oder stöcke eingesetzt haben  gleich in den nächsten flieger setzen und zurück nach hause ohne langes asylverfahren  kriminelle sollten das asylrecht sofort verwirkt haben
train;0;sie schmeissen da aber ganz schön wild dinge zusammen die nicht zusammen gehören
train;0;sie schreiben das was ich heute schon dachte danke hierfür
train;0;sie schreiben euch und eure schandtaten  sie gehören genauso dazu zu den euch und euer    wenn sie schon vom wegschwindeln schreiben dann sagen sie wir und unser
train;0;sie schreiben nur wirres zeug und haben null ahnung von medizin kurze frage russland ist super
train;0;sie schwafeln wieder ohne sachkenntnis aber mit einer meinung und wenn sie nicht vertragen können dass sie wenn sie mal wieder geschwafelt haben kontra kriegen dann lassen sie halt einfach mal das schwafeln  statik kinetik und kinematik kamen in ihrem studium wahrscheinlich nicht vor und wenn doch haben sie wohl bulimisch gelernt reingefressen in die klausur  und dann vergessen
train;0;sie sehen daran sehr gut wie sehr hausmeier unseren rechtsstaat ablehnt
train;1;sie setzt sich zum wiederholten male über geltendes recht hinweg aufgrund der bevorstehenden wahl wird drehhofer etwas bissig mal schaun wie lang bisher wurden ja alle die gegen sie waren von ihr liquidiert
train;0;sie sind also der auffassung dass die mehrheit der muslime in deutschland die gesichtsverhüllung von frauen in der öffentlichkeit für nötig hält und jetzt bitte nicht wieder ausweichen oder herumschwurbeln danke
train;0;sie sind also der auffassung es gibt keine bombardierungen etc des assadregimes auf die eigene bevölkerung und der von mir zitierte artikel sagt die unwahrheit
train;0;sie sind armin oder täusche ich mich da
train;1;sie sind bestimmt sehr allein und einsam mein beileid
train;1;sie sind der mob sie sind der pöbel
train;0;sie sind die misbrauchte pepe64 sie wollen das  aber unbedingt nicht anders in ihrer grenzenlosen naivität es hat jeder verstanden wie das gemeint ist nur sie wieder nicht
train;0;sie sind die unangefochtene nummer eins hier im forum beim krampf gegen rechts
train;0;sie sind doch auch einer der gerne durch die gegend fliegt wie sieht ihre persönliche umweltbilanz aus
test;0;sie sind doch bloß neidisch weil sie damals nicht feiern konnten
val;1;sie sind doch gar kein deutscher sondern ein dreckiger russentroll oder sowas in der art
train;0;sie sind eben ein dummkopf
train;0;sie sind ein klugscheißer und wichtigtuer bei der gelegenheit empfehle ich ihr google konto und ihre you tube kanäle abzudichten ich habe keine lust auf ihre vollbartbilder axt und schwertbilder vor der werkstatt in winkelmit den vollbartbildern die sie so versenden errinnert mich immer an vader abraham als anmerkung wer andere grundlos mobbt wird selbst gemobbt
train;1;sie sind einfach der geborene antidemokrat louis für jede sauerei zu haben
test;1;sie sind es der die diskussion hier mit primitiven phrasen vergiftet und das niveau herunterzieht sie sind ein troll und noch dazu ein besonders schlechter
train;0;sie sind es nicht wert
train;0;sie sind gerne ganz unten in der pyramide oder doch lieber etwas weiter oben kommt mir nur so vor weil sie mal versucht haben sich als jemand darzustellen der ein grosses unternehmen gegründet und dann verkauft hat erinnern sie sich noch
train;0;sie sind gut niemand stellt sich gegen die gesellschaft indem er sich eine nur bedingt zugelassene substanz nicht in die venen spritzen lässt ich werde mir doch nicht solidarisch ohne rücksicht auf eigene abneigung etwas reinspritzen lassen nur weil sie das getan haben jeder hat das durch gg garantierte recht für sich zu entscheiden die zweifel sind  nicht unberechtigt wir wissen ja nicht einmal wie die langzeitwirkung dieser impfung sein wird
train;0;sie sind halt ein extremist und für sachliche argumente nicht offen staus gibt es zu hauf auch innerorts und auf landstraßen in städten sterben mehr leute im straßenverkehr als auf der bab es gibt ja nichtmal innerhalb deutschlands einen beweis dass auf unlimitierten bababschnitten mehr leute verunglücken als auf limitierten selbst da spricht die statistik gegen eine geschwindigkeitsbegrenzung
train;0;sie sind halt ein guter mensch liebe barbara ich wünsche deshalb auch viel lieber ihnen einen angenehmen tag
train;0;sie sind ja ein kleiner hobbyjurist da fehlen aber noch einige semester
train;1;sie sind krank herr biroth lassen sie sich helfenmir zu unterstellen dass es mir in spanien nicht gut geht bzw ging ist ein witzmit leuten wie ihnen lohnt keinerlei diskussion
train;0;sie sind krank sehr sehr krank
train;0;sie sind lustig verträge werden durch zweiseitige einseitige willenserklärungen abgeschlossen dies kann mündlich oder schriftlich geschehen durch das konkludente handeln des kunden wird hier eine eindeutige rechtsfolge definiert und diese rechtsfolge stellt im kodifizierten recht ein vertrag dar  erst die staruten im bgb lesen dann sich beschweren was sie schreiben ist daneben
train;0;sie sind mir suspekt ich mag menschen die ihre meinung klar und deutlich artikulieren und nicht verklausuliert babbeln sie verteidigen nazis
val;1;sie sind nicht zhufällig  ein esel
train;0;sie sind peinlich weil der bogen schon lange überspannt ist
test;0;sie sind schon eine traurige kreatur wenn sie sich selbst ein einem derartigen unglück keine seitenhiebe auf flüchtlinge  ersparen können auch wenn sie es versuchen zu umschreiben
train;0;sie sind so fanatisch dass sie offizielle gegenteilige aussagen schon komplett verdrängen  wenn sie dann eines tages vor dem scherbenhaufen stehen der mal ihr weltbild war und sich fragen wie es so weit kommen konnte schauen sie einfach in den spiegel wegen leuten wie ihnen
train;0;sie sind so unverschämt wie eh und je oberschlaumeier
train;0;sie sind wie einer dieser kleinen lästigen kläffer die sich für furchtbar wichtig halten
train;0;sie sollen merz nehmen der macht schon jetzt das passende gesicht dazu wenn es heißen wird  cdu minus 6 prozent
train;0;sie sollen spaß beim fußballspielen haben ansonsten hätten sie den beruf des torfkahnfahrers ergreifen sollen
val;0;sie sollten aber schon langsam verstanden haben wie das hier läuft das bringt einfach und reichlich votes
train;0;sie sollten den artikel lesen oder ein spiel der löwen anschauen
train;0;sie sollten einmal ihre rosarote brille absetzen damit sie angebliche hetze von realität unterscheiden können mit immer alles schön reden ist keinem geholfen
train;0;sie sollten ihre probleme mal ärztlich behandeln lassen
train;0;sie sollten nicht verschweigen zu schreiben dass es ein plan winston churchills war explizit zivile bereiche in fast allen städten deutschlands mit benzin und phosphorbomben abzufackeln zusammen mit dem kriegsheld bomber harris übrigens
train;0;sie sollten nicht von sich auf andere schließen auch ich wünsche ihnen viel spaß mit ihrer meinung
train;0;sie sollten sich mal besser informieren bevor sie hier beiträge raushauen
train;0;sie sprechen nicht die sprache der menschen für die sie sprechen
train;0;sie stimmen meiner frage zu
train;0;sie suggerierten dass sie diese belege bereits kennen
test;1;sie tragen ihren namen nicht zu recht sie lesen ja nicht von nichts eine ahnung und davon reichlich aber zu jeden thema das forum mit dummen gestammel fluten na dann beenden sie auch endlich und legen nicht wieder dummes zeug nach
train;0;sie trauen mir aber viel zu das wäre schön wenn ich einen solchen einfluss hätte habe ich aber nicht die komplexität des themas scheint sie jedenfalls zu überfordern
train;0;sie tun mir einfach nur leid
train;0;sie tun nur ihre pflicht  ich verstehe wir deutsche kennen das aus den geschichtsbüchern verbunden mit ihrem sendungsbewusstsein und ihrer überheblichkeit ist das sogar eine sehr gefährliche mischung sie sind schlimmer als pegida das hatten wir alles schon einmal in deutschland auch damals glaubten leute wie sie die wahrheit verteidigen zu müssen
test;0;sie übersehen da eine kleinigkeit  die machthaber der ddr die genossen der sed haben sich des staatsapparats und der medien bedient um dissidenten auszugrenzen und mundtot zu machen die heutigen rechten sind meilenweit von der macht entfernt
test;1;sie und ihren verein kann man leider nicht mehr ernst nehmen
train;0;sie und ihresgleichen sollten sich lieber mit der seehofersöderdobrindtcsu beschäftigen hofreiter ist über ihrem niveau
train;0;sie unterstellen also der dfs unredliches verhalten nobremse sicherheit
train;1;sie verarschen mich jetzt habe rekktal eingegeben und nichts gefunden ich bin erst13 aber nicht dumm
train;0;sie vergleichen söder mit der raf
train;0;sie verpassen nix wenn sie meinen nicht lesen mit gefallen ist nur gemeint dass ihre aussagen zur daseinsberechtigung der presse erheblich differenzierter sind als meine
train;0;sie versucht so agressiv im stil des hausmeier zu schreiben bei ihm zeigt es die blockwartmentalitaet und bei ihr das anbiedern denunzieren ist teil dieser mentalität
train;0;sie verwechseln anscheinend oldgirlformerlyknownasrita mit philathei und erkennen auch die aussageabsicht des vorposts nicht schon bezeichnend  und das ist kein spam
val;0;sie verweigern die nahrungsaufnahme  das ist deren eigene entscheidungjeder wie er will
train;0;sie waren bestimmt dabei und wissen alles besser
train;0;sie waren ja damit auch nicht gemeint oder seit wann gehören sie zu den delegierten der cdu daß sie sich angesprochen fühlen
val;0;sie waren noch nie in tokyo oder hongkong  in deren ubahnen ist es richtig eng
train;0;sie weichen meiner frage aus also noch einmal was sagen sie zu den 166 hingerichteten opfern der ostdeutschen justiz
train;0;sie werden doch nicht gezwungen bei kirchlichen arbeitgebern zu arbeiten oder ein großteil der jobs wovon reden sie eigentlich sozialarbeiter können nur bei krichlichen trägern arbeiten haben sie dafür zahlenstatistiken
val;0;sie werden immer einfaltsloser und immer weniger kreativ übenübenund nochmals  üben
test;0;sie werfen bayern und sachsen in einen topfdas sagt viel
train;0;sie wissen aber schon dass es eine straftat ist demonstrationen zu verhindern  verachten sie das grundgesetz
val;0;sie wissen also nicht was ein rabauke ist
train;0;sie wissen genau wovon ich rede
train;0;sie wissen ja nichts von diesem spaß
train;0;sie wissen nichts danke
test;0;sie wissen offensichlich nicht was  faschismus bedeutet    dann dürfen sie so was nicht kommentieren und würden mit folter und tod bedroht hören sie auf so einen blödsinn zu verbreiten
train;0;sie witzbold kaufen sie sich doch ein stück alcatraz am sachsenhaeuser berg von hoppco im durchschnitt liegt die intelligenz des foristen bei und trotzdem darf gruber    danke für die konstante motivation
val;0;sie wollen frankfurt ökologisch zerstören das wollen die graswurzeln verhindern
train;0;sie wollen glauben machen sie seien an abweichenden meinungen interessiert das wäre eine premiere bei pilesern
train;1;sie wollten schon gerne mal jemand umbringen oder  mir haben sie dies ja auch schon zweimal angedroht  hö hö  grässlich was hier alles kommentieren darf hö hö
train;0;sie wünschen also der polizei eine schlägerei  leider nur 7 verletzte polizisten   sie sind nicht wert dass man sich mit ihnen abgibt pfui deibel
test;0;sie wurde mittlerweile tot in spanien an einer tankstelle entdeckt aber wie hat letztens eine von den grünen in einen anderen fall gesagt sie hätte auch bei einem autounfall sterben können oder von einem anderen umgebracht werden  also dann ist ja die welt wieder gut
train;0;sie würden gerne kein antisemit sein
train;0;sie zahlen steuern
train;0;sie zogen sich parktickets  wenn das so ablief finde ich die aktion schlicht genial weil dann niemand geschädigt wird dass einige autofahrer dann mal keinen parkplatz in der nähe finden so what und das sage ich als überzeugter vielautofahrer
